speaker,split,video_folder,sample_path,Sign-Arabic,class_id,num_frames,idx
1,train,2,/kaggle/input/karsl-502/01/01/train/0002/01_01_0002_(17_11_16_16_29_52)_c,1,1,22,75
1,train,2,/kaggle/input/karsl-502/01/01/train/0002/01_01_0002_(17_11_16_16_29_54)_c,1,1,23,76
1,train,2,/kaggle/input/karsl-502/01/01/train/0002/01_01_0002_(17_11_16_16_29_56)_c,1,1,24,77
1,train,2,/kaggle/input/karsl-502/01/01/train/0002/01_01_0002_(17_11_16_16_29_58)_c,1,1,22,78
1,train,2,/kaggle/input/karsl-502/01/01/train/0002/01_01_0002_(17_11_16_16_30_03)_c,1,1,23,79
1,train,2,/kaggle/input/karsl-502/01/01/train/0002/01_01_0002_(17_11_16_16_30_05)_c,1,1,21,80
1,train,2,/kaggle/input/karsl-502/01/01/train/0002/01_01_0002_(17_11_16_16_30_07)_c,1,1,21,81
1,train,2,/kaggle/input/karsl-502/01/01/train/0002/01_01_0002_(17_11_16_16_30_12)_c,1,1,23,82
1,train,2,/kaggle/input/karsl-502/01/01/train/0002/01_01_0002_(17_11_16_16_30_14)_c,1,1,22,83
1,train,2,/kaggle/input/karsl-502/01/01/train/0002/01_01_0002_(17_11_16_16_30_16)_c,1,1,23,84
1,train,3,/kaggle/input/karsl-502/01/01/train/0003/01_01_0003_(10_11_16_16_28_10)_c,2,2,19,85
1,train,3,/kaggle/input/karsl-502/01/01/train/0003/01_01_0003_(10_11_16_16_28_12)_c,2,2,17,86
1,train,3,/kaggle/input/karsl-502/01/01/train/0003/01_01_0003_(10_11_16_16_28_13)_c,2,2,20,87
1,train,3,/kaggle/input/karsl-502/01/01/train/0003/01_01_0003_(10_11_16_16_28_18)_c,2,2,18,88
1,train,3,/kaggle/input/karsl-502/01/01/train/0003/01_01_0003_(10_11_16_16_28_22)_c,2,2,18,89
1,train,3,/kaggle/input/karsl-502/01/01/train/0003/01_01_0003_(10_11_16_16_28_25)_c,2,2,21,90
1,train,3,/kaggle/input/karsl-502/01/01/train/0003/01_01_0003_(10_11_16_16_28_26)_c,2,2,18,91
1,train,3,/kaggle/input/karsl-502/01/01/train/0003/01_01_0003_(10_11_16_16_28_28)_c,2,2,19,92
1,train,3,/kaggle/input/karsl-502/01/01/train/0003/01_01_0003_(10_11_16_16_28_30)_c,2,2,22,93
1,train,3,/kaggle/input/karsl-502/01/01/train/0003/01_01_0003_(10_11_16_16_28_32)_c,2,2,21,94
1,train,3,/kaggle/input/karsl-502/01/01/train/0003/01_01_0003_(10_11_16_16_28_33)_c,2,2,23,95
1,train,3,/kaggle/input/karsl-502/01/01/train/0003/01_01_0003_(10_11_16_16_28_35)_c,2,2,22,96
1,train,3,/kaggle/input/karsl-502/01/01/train/0003/01_01_0003_(10_11_16_16_28_37)_c,2,2,24,97
1,train,3,/kaggle/input/karsl-502/01/01/train/0003/01_01_0003_(10_11_16_16_28_40)_c,2,2,19,98
1,train,3,/kaggle/input/karsl-502/01/01/train/0003/01_01_0003_(10_11_16_16_28_42)_c,2,2,21,99
1,train,3,/kaggle/input/karsl-502/01/01/train/0003/01_01_0003_(10_11_16_16_28_44)_c,2,2,22,100
1,train,3,/kaggle/input/karsl-502/01/01/train/0003/01_01_0003_(10_11_16_16_28_46)_c,2,2,19,101
1,train,3,/kaggle/input/karsl-502/01/01/train/0003/01_01_0003_(10_11_16_16_28_47)_c,2,2,21,102
1,train,3,/kaggle/input/karsl-502/01/01/train/0003/01_01_0003_(10_11_16_16_28_49)_c,2,2,21,103
1,train,3,/kaggle/input/karsl-502/01/01/train/0003/01_01_0003_(10_11_16_16_28_51)_c,2,2,20,104
1,train,3,/kaggle/input/karsl-502/01/01/train/0003/01_01_0003_(10_11_16_16_28_52)_c,2,2,21,105
1,train,3,/kaggle/input/karsl-502/01/01/train/0003/01_01_0003_(10_11_16_16_28_54)_c,2,2,19,106
1,train,3,/kaggle/input/karsl-502/01/01/train/0003/01_01_0003_(10_11_16_16_28_56)_c,2,2,18,107
1,train,3,/kaggle/input/karsl-502/01/01/train/0003/01_01_0003_(10_11_16_16_28_57)_c,2,2,19,108
1,train,3,/kaggle/input/karsl-502/01/01/train/0003/01_01_0003_(10_11_16_16_28_59)_c,2,2,21,109
1,train,3,/kaggle/input/karsl-502/01/01/train/0003/01_01_0003_(10_11_16_16_29_01)_c,2,2,20,110
1,train,3,/kaggle/input/karsl-502/01/01/train/0003/01_01_0003_(10_11_16_16_29_03)_c,2,2,20,111
1,train,3,/kaggle/input/karsl-502/01/01/train/0003/01_01_0003_(17_11_16_16_30_51)_c,2,2,22,112
1,train,3,/kaggle/input/karsl-502/01/01/train/0003/01_01_0003_(17_11_16_16_30_56)_c,2,2,20,113
1,train,3,/kaggle/input/karsl-502/01/01/train/0003/01_01_0003_(17_11_16_16_30_58)_c,2,2,20,114
1,train,3,/kaggle/input/karsl-502/01/01/train/0003/01_01_0003_(17_11_16_16_31_00)_c,2,2,18,115
1,train,3,/kaggle/input/karsl-502/01/01/train/0003/01_01_0003_(17_11_16_16_31_01)_c,2,2,19,116
1,train,3,/kaggle/input/karsl-502/01/01/train/0003/01_01_0003_(17_11_16_16_31_03)_c,2,2,18,117
1,train,3,/kaggle/input/karsl-502/01/01/train/0003/01_01_0003_(17_11_16_16_31_05)_c,2,2,18,118
1,train,3,/kaggle/input/karsl-502/01/01/train/0003/01_01_0003_(17_11_16_16_31_07)_c,2,2,13,119
1,train,3,/kaggle/input/karsl-502/01/01/train/0003/01_01_0003_(17_11_16_16_31_18)_c,2,2,20,120
1,train,3,/kaggle/input/karsl-502/01/01/train/0003/01_01_0003_(17_11_16_16_31_20)_c,2,2,18,121
1,train,3,/kaggle/input/karsl-502/01/01/train/0003/01_01_0003_(17_11_16_16_31_21)_c,2,2,20,122
1,train,3,/kaggle/input/karsl-502/01/01/train/0003/01_01_0003_(17_11_16_16_31_23)_c,2,2,22,123
1,train,3,/kaggle/input/karsl-502/01/01/train/0003/01_01_0003_(17_11_16_16_31_26)_c,2,2,19,124
1,train,3,/kaggle/input/karsl-502/01/01/train/0003/01_01_0003_(17_11_16_16_31_28)_c,2,2,21,125
1,train,3,/kaggle/input/karsl-502/01/01/train/0003/01_01_0003_(17_11_16_16_31_30)_c,2,2,20,126
1,train,4,/kaggle/input/karsl-502/01/01/train/0004/01_01_0004_(10_11_16_16_31_03)_c,3,3,23,127
1,train,4,/kaggle/input/karsl-502/01/01/train/0004/01_01_0004_(10_11_16_16_31_07)_c,3,3,20,128
1,train,4,/kaggle/input/karsl-502/01/01/train/0004/01_01_0004_(10_11_16_16_31_08)_c,3,3,21,129
1,train,4,/kaggle/input/karsl-502/01/01/train/0004/01_01_0004_(10_11_16_16_31_10)_c,3,3,18,130
1,train,4,/kaggle/input/karsl-502/01/01/train/0004/01_01_0004_(10_11_16_16_31_12)_c,3,3,23,131
1,train,4,/kaggle/input/karsl-502/01/01/train/0004/01_01_0004_(10_11_16_16_31_14)_c,3,3,20,132
1,train,4,/kaggle/input/karsl-502/01/01/train/0004/01_01_0004_(10_11_16_16_31_16)_c,3,3,19,133
1,train,4,/kaggle/input/karsl-502/01/01/train/0004/01_01_0004_(10_11_16_16_31_18)_c,3,3,22,134
1,train,4,/kaggle/input/karsl-502/01/01/train/0004/01_01_0004_(10_11_16_16_31_20)_c,3,3,27,135
1,train,4,/kaggle/input/karsl-502/01/01/train/0004/01_01_0004_(10_11_16_16_31_22)_c,3,3,22,136
1,train,4,/kaggle/input/karsl-502/01/01/train/0004/01_01_0004_(10_11_16_16_31_25)_c,3,3,23,137
1,train,4,/kaggle/input/karsl-502/01/01/train/0004/01_01_0004_(10_11_16_16_31_26)_c,3,3,23,138
1,train,4,/kaggle/input/karsl-502/01/01/train/0004/01_01_0004_(10_11_16_16_31_28)_c,3,3,19,139
1,train,4,/kaggle/input/karsl-502/01/01/train/0004/01_01_0004_(10_11_16_16_31_30)_c,3,3,20,140
1,train,4,/kaggle/input/karsl-502/01/01/train/0004/01_01_0004_(10_11_16_16_31_33)_c,3,3,18,141
1,train,4,/kaggle/input/karsl-502/01/01/train/0004/01_01_0004_(10_11_16_16_31_35)_c,3,3,20,142
1,train,4,/kaggle/input/karsl-502/01/01/train/0004/01_01_0004_(10_11_16_16_31_38)_c,3,3,15,143
1,train,4,/kaggle/input/karsl-502/01/01/train/0004/01_01_0004_(10_11_16_16_31_40)_c,3,3,18,144
1,train,4,/kaggle/input/karsl-502/01/01/train/0004/01_01_0004_(10_11_16_16_31_41)_c,3,3,17,145
1,train,4,/kaggle/input/karsl-502/01/01/train/0004/01_01_0004_(10_11_16_16_31_43)_c,3,3,17,146
1,train,4,/kaggle/input/karsl-502/01/01/train/0004/01_01_0004_(10_11_16_16_31_44)_c,3,3,17,147
1,train,4,/kaggle/input/karsl-502/01/01/train/0004/01_01_0004_(10_11_16_16_31_45)_c,3,3,13,148
1,train,4,/kaggle/input/karsl-502/01/01/train/0004/01_01_0004_(10_11_16_16_31_47)_c,3,3,14,149
1,train,4,/kaggle/input/karsl-502/01/01/train/0004/01_01_0004_(10_11_16_16_31_48)_c,3,3,14,150
1,train,4,/kaggle/input/karsl-502/01/01/train/0004/01_01_0004_(10_11_16_16_31_51)_c,3,3,14,151
1,train,4,/kaggle/input/karsl-502/01/01/train/0004/01_01_0004_(10_11_16_16_31_52)_c,3,3,14,152
1,train,4,/kaggle/input/karsl-502/01/01/train/0004/01_01_0004_(10_11_16_16_31_53)_c,3,3,14,153
1,train,4,/kaggle/input/karsl-502/01/01/train/0004/01_01_0004_(10_11_16_16_31_55)_c,3,3,13,154
1,train,4,/kaggle/input/karsl-502/01/01/train/0004/01_01_0004_(10_11_16_16_31_56)_c,3,3,14,155
1,train,4,/kaggle/input/karsl-502/01/01/train/0004/01_01_0004_(10_11_16_16_31_57)_c,3,3,14,156
1,train,4,/kaggle/input/karsl-502/01/01/train/0004/01_01_0004_(10_11_16_16_31_58)_c,3,3,17,157
1,train,4,/kaggle/input/karsl-502/01/01/train/0004/01_01_0004_(10_11_16_16_32_00)_c,3,3,16,158
1,train,4,/kaggle/input/karsl-502/01/01/train/0004/01_01_0004_(10_11_16_16_32_03)_c,3,3,17,159
1,train,4,/kaggle/input/karsl-502/01/01/train/0004/01_01_0004_(17_11_16_16_31_47)_c,3,3,23,160
1,train,4,/kaggle/input/karsl-502/01/01/train/0004/01_01_0004_(17_11_16_16_31_49)_c,3,3,21,161
1,train,4,/kaggle/input/karsl-502/01/01/train/0004/01_01_0004_(17_11_16_16_31_51)_c,3,3,21,162
1,train,4,/kaggle/input/karsl-502/01/01/train/0004/01_01_0004_(17_11_16_16_31_53)_c,3,3,20,163
1,train,4,/kaggle/input/karsl-502/01/01/train/0004/01_01_0004_(17_11_16_16_32_02)_c,3,3,22,164
1,train,4,/kaggle/input/karsl-502/01/01/train/0004/01_01_0004_(17_11_16_16_32_04)_c,3,3,22,165
1,train,4,/kaggle/input/karsl-502/01/01/train/0004/01_01_0004_(17_11_16_16_32_07)_c,3,3,23,166
1,train,4,/kaggle/input/karsl-502/01/01/train/0004/01_01_0004_(17_11_16_16_32_09)_c,3,3,21,167
1,train,4,/kaggle/input/karsl-502/01/01/train/0004/01_01_0004_(17_11_16_16_32_11)_c,3,3,20,168
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_32_27)_c,4,4,23,169
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_32_34)_c,4,4,16,170
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_32_35)_c,4,4,18,171
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_32_39)_c,4,4,20,172
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_32_40)_c,4,4,18,173
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_32_42)_c,4,4,17,174
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_32_43)_c,4,4,19,175
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_32_45)_c,4,4,18,176
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_32_46)_c,4,4,18,177
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_32_48)_c,4,4,18,178
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_32_51)_c,4,4,21,179
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_32_54)_c,4,4,19,180
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_32_56)_c,4,4,19,181
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_32_57)_c,4,4,19,182
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_32_59)_c,4,4,19,183
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_33_01)_c,4,4,18,184
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_33_02)_c,4,4,20,185
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_33_04)_c,4,4,18,186
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_33_05)_c,4,4,18,187
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_33_07)_c,4,4,18,188
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_33_08)_c,4,4,19,189
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_33_10)_c,4,4,20,190
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_33_12)_c,4,4,17,191
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_33_13)_c,4,4,25,192
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_33_15)_c,4,4,19,193
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_33_17)_c,4,4,20,194
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_33_18)_c,4,4,20,195
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_33_20)_c,4,4,19,196
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_33_21)_c,4,4,25,197
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_33_23)_c,4,4,22,198
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_33_25)_c,4,4,22,199
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_33_26)_c,4,4,20,200
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_33_28)_c,4,4,21,201
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_33_30)_c,4,4,19,202
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_34_12)_c,4,4,17,203
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_34_14)_c,4,4,16,204
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_34_15)_c,4,4,13,205
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_34_17)_c,4,4,22,206
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_34_18)_c,4,4,21,207
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_34_20)_c,4,4,20,208
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_34_23)_c,4,4,19,209
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_34_25)_c,4,4,20,210
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_34_27)_c,4,4,21,211
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_34_28)_c,4,4,22,212
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_34_32)_c,4,4,17,213
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_34_33)_c,4,4,17,214
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_34_35)_c,4,4,17,215
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_34_40)_c,4,4,17,216
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_34_41)_c,4,4,18,217
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_34_43)_c,4,4,18,218
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_34_46)_c,4,4,17,219
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_34_49)_c,4,4,17,220
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_34_51)_c,4,4,18,221
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_34_53)_c,4,4,16,222
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_34_56)_c,4,4,18,223
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_34_57)_c,4,4,19,224
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_34_59)_c,4,4,18,225
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_35_01)_c,4,4,21,226
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_35_02)_c,4,4,23,227
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(10_11_16_16_35_04)_c,4,4,19,228
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(17_11_16_16_32_26)_c,4,4,23,229
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(17_11_16_16_32_28)_c,4,4,18,230
1,train,5,/kaggle/input/karsl-502/01/01/train/0005/01_01_0005_(17_11_16_16_32_30)_c,4,4,21,231
